id,Wellbeing score,BuildingHeights,Integration,Flow,PTAL,Casualty,Fuel,Supermarket,Choice
375,0.218702866,0.041960788,0.045487109,573,0.49097,0.522,1.75058,0,46724
376,0.204424334,0.041960788,0.099330303,914,0.43338,0.401,2.01884,0,237909
377,0.186224233,0.039451537,0.025864313,1345,0.36081,0.248,2.35818,0,12278
378,0.186224233,0.049257549,0.016433247,1345,0.36081,0.248,2.35818,0,2232
379,0.186224233,0.072708701,0.015477699,1345,0.36081,0.248,2.35818,0,19666
380,0.186224233,0.034016585,0.033711419,1345,0.36081,0.248,2.35818,0,31501
381,0.186224233,0.039206559,0.00626661,1171,0.31978,0.263,2.58278,0,14279
382,0.186224233,0.034653521,0,1345,0.36081,0.248,2.35818,0,0
383,0.137757667,0,0,986,0.24102,0.14,1.93027,0,0
384,0.106988436,0.029071577,0,708,0.07836,0.055,1.10332,0,0
385,0.106988436,0.082973165,0.014898061,666,0.0515,0.054,1.02158,0,13287
386,0.106988436,0.082973165,0.002156541,666,0.0515,0.054,1.02158,0,2436
387,0.106988436,0.082973165,0.002712707,666,0.0515,0.054,1.02158,0,4080
388,0.106988436,0.036438339,0.016351898,712,0.11937,0.075,1.33662,0,47303
389,0.106988436,0.045113968,0.012578939,693,0.09302,0.067,1.21435,0,41234
390,0.106988436,0.045113968,0.016695336,749,0.17633,0.091,1.60131,0,3561
391,0.106988436,0.050023975,0.013662868,777,0.26392,0.112,1.9675,0,37
392,0.106988436,0.050237453,0.016839437,638,0.19917,0.074,1.54448,0,1668
393,0.106988436,0.038128672,0.059639093,676,0.21742,0.084,1.66179,0,248789
394,0.106988436,0.034559029,0.013417335,588,0.17467,0.059,1.38705,0,13476
395,0.106988436,0.034128572,0.032215228,593,0.1665,0.06,1.36263,0,16215
396,0.106988436,0.036413845,0.033112891,628,0.11121,0.057,1.19864,0,14903
397,0.106988436,0.032861697,0.039075721,658,0.06267,0.054,1.05453,0,5874
398,0.106988436,0.033225665,0.095817374,594,0.16538,0.059,1.35911,0,37509
399,0.106988436,0.031566831,0.050508634,588,0.17467,0.059,1.38705,0,26200
400,0.11387632,0.047878691,0.08062914,729,0.42284,0.143,2.29693,0,56816
401,0.136400201,0.034506537,0.065307791,1683,0.56821,0.37,3.58101,0,52047
402,0.136400201,0.033894094,0.053711258,1526,0.562,0.443,2.98241,0,30717
403,0.136400201,0.034489035,0.041000662,1459,0.54072,0.404,2.96031,0,11339
404,0.136400201,0.03505598,0.018254842,1414,0.52177,0.36,3.00375,0,33
405,0.136802413,0.035608924,0.032594254,1256,0.46541,0.286,2.87408,0,16687
406,0.141779789,0.039626523,0.019521024,210,0.13197,0.1,0.94854,0,8381
407,0.142131724,0.035881897,0.014870836,179,0.12251,0.098,0.87773,0,2280
408,0.142131724,0.036231863,0.027005483,179,0.12251,0.098,0.87773,0,3081
409,0.142131724,0.038244161,0.014658677,179,0.12251,0.098,0.87773,0,6038
410,0.127249874,0.028077683,0,179,0.10169,0.084,0.81534,0,0
411,0.117697335,0,0,207,0.03792,0.113,0.54065,0,0
412,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
413,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
414,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
415,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
416,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
417,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
418,0.142131724,0.023570135,0,239,0.01559,0.181,0.379,0,0
419,0.081045752,0.023570135,0.002127657,193,0.01437,0.057,0.51615,0,0
420,0.065359477,0,0,181,0.01406,0.025,0.55152,0,0
421,0.065359477,0,0.004718645,95,0.00697,0.027,0.30272,0,3063
422,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
423,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
424,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
425,0.064203117,0,0,35,0.00216,0.03,0.12936,0,0
426,0.045098039,0,0,38,0.00492,0.053,0.15985,0,0
427,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
428,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
429,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
430,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
431,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
432,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
433,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
434,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
435,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
436,0.040522876,0,0.001886,28,0.00468,0.049,0.15058,0,1206
437,0.040522876,0,0.000908157,4,0.00274,0.027,0.11439,0,548
438,0.040522876,0,0.001270729,4,0.00269,0.027,0.11358,0,334
439,0.040522876,0,0.001162877,4,0.00269,0.027,0.11358,0,112
440,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
441,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
442,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
443,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
444,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
445,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
446,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
447,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
448,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
449,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
450,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
451,0.134690799,0.052610206,0.00136598,99,0.26021,0.271,1.24189,0,0
452,0.134690799,0.052610206,0.002837936,103,0.26577,0.279,1.25786,0,499
453,0.134690799,0.060298942,0.010035788,48,0.18829,0.165,1.03801,0,9246
454,0.134690799,0.047266255,0,6,0.12827,0.075,0.86802,0,0
455,0.134690799,0,0,3,0.19617,0.09,1.83163,0,0
456,0.134690799,0.033064672,0,1,0.26662,0.104,2.8306,0,0
457,0.134690799,0.033908092,0.020272723,0,0.27931,0.108,3.20103,0,5619
458,0.134690799,0.038006185,0.042699582,0,0.25873,0.107,3.25203,0,40791
459,0.134690799,0.038006185,0.036279818,99,0.27174,0.118,3.24362,0,81432
460,0.134690799,0.036256361,0.027633698,1731,0.37331,0.289,3.3773,0,76161
461,0.134690799,0.034751511,0.040394063,2302,0.40057,0.348,3.44502,0,361850
462,0.134690799,0.033537132,0.064902326,3059,0.43673,0.427,3.53478,0,654368
463,0.134690799,0.032896688,0.05456276,3914,0.47745,0.515,3.6353,0,537635
464,0.134690799,0.034758506,0.018368634,3914,0.47745,0.515,3.6353,0,13605
465,0.134690799,0.03329916,0.032866042,3910,0.4772,0.515,3.63375,0,1837
466,0.134690799,0.036868797,0.043336328,925,0.22706,0.307,2.04173,0,24688
467,0.129462041,0.023528149,0.068951905,380,0.16728,0.258,1.60819,0,214570
468,0.103066868,0,0.058772812,147,0.07852,0.184,0.78483,0,310408
469,0.09190548,0,0.060050175,49,0.04148,0.153,0.44113,0,257210
470,0.09190548,0,0.047806043,49,0.04148,0.153,0.44113,0,245991
471,0.09190548,0.055871889,0,49,0.04148,0.153,0.44113,0,0
472,0.09190548,0.055871889,0.01214325,49,0.04148,0.153,0.44113,0,144952
473,0.09190548,0.055871889,0.077627857,49,0.04148,0.153,0.44113,0,590931
474,0.09190548,0.038671107,0.065399873,49,0.04148,0.153,0.44113,0,465565
475,0.09190548,0.043850598,0.009849887,49,0.04148,0.153,0.44113,0,0
476,0.09190548,0.055749402,0.019676381,49,0.04148,0.153,0.44113,0,43328
477,0.09190548,0.055749402,0,49,0.04148,0.153,0.44113,0,0
478,0.09190548,0.10502446,0.019514447,49,0.04148,0.153,0.44113,0,680
479,0.09190548,0.10502446,0.030123221,49,0.04148,0.153,0.44113,0,12860
480,0.09190548,0.041225855,0,49,0.04148,0.153,0.44113,0,0
481,0.09190548,0.041225855,0.009794145,49,0.04148,0.153,0.44113,0,36753
482,0.09190548,0.062328745,0.007675147,50,0.04158,0.153,0.44159,0,1129
483,0.090598291,0.062328745,0.032612002,420,0.08666,0.326,0.41181,0,3531
484,0.090598291,0.053824598,0.064620797,458,0.09129,0.344,0.40869,0,45729
485,0.090598291,0.05301968,0.027301808,458,0.09129,0.344,0.40869,0,3485
486,0.090598291,0.045880394,0.110433106,458,0.09129,0.344,0.40869,0,102733
487,0.090598291,0.045880394,0.024517821,458,0.09129,0.344,0.40869,0,10068
488,0.090598291,0.045880394,0.021411118,458,0.09129,0.344,0.40869,0,10748
489,0.090598291,0.040525936,0.024140012,458,0.09129,0.344,0.40869,0,7682
490,0.090598291,0.080316936,0.032223289,458,0.09129,0.344,0.40869,0,10770
491,0.091352438,0.080316936,0.016043056,457,0.09176,0.342,0.41583,0,6618
492,0.155253896,0.039021086,0.009684505,361,0.14387,0.181,1.2052,0,5357
493,0.217948718,0.038531138,0.01709903,268,0.19442,0.025,1.97112,0,5357
494,0.21835093,0.036256347,0.044192,268,0.1947,0.024,1.9751,0,15424
495,0.21835093,0.035521438,0.032121384,269,0.19418,0.026,1.97423,0,17367
496,0.21835093,0,0,271,0.18848,0.058,1.96787,0,0
497,0.21835093,0,0,276,0.18061,0.099,1.95927,0,0
498,0.21835093,0.036980784,0,276,0.18061,0.099,1.95927,0,0
499,0.21835093,0.041208367,0.075599205,276,0.18061,0.099,1.95927,0,17579
500,0.21950729,0.041208367,0.026901832,265,0.22347,0.093,2.09,0,16800
501,0.224937154,0.036546832,0.013996099,226,0.38521,0.069,2.5846,0,9942
502,0.22528909,0.037120766,0,225,0.39327,0.067,2.60926,0,0
503,0.22528909,0.037120766,0.044267325,516,0.66442,0.491,2.69649,0,10591
504,0.22528909,0.05404157,0.015217258,590,0.73301,0.598,2.7179,0,6239
505,0.22528909,0.05404157,0.073580169,887,1.01001,1.031,2.8069,0,5670
506,0.22528909,0.12383507,0.123995649,720,0.88276,0.646,2.52511,0,271323
507,0.22528909,0.12383507,0.121388924,603,0.79281,0.375,2.32582,0,566563
508,0.22528909,0.044673005,0.133097922,537,0.74205,0.222,2.21342,1,564683
509,0.22528909,0.049404533,0.016904701,555,0.75862,0.234,2.34513,0,27561
510,0.22528909,0.047472727,0.029331831,740,0.92829,0.357,3.70393,0,82237
511,0.22528909,0.040235465,0.04740154,742,0.92991,0.358,3.71652,0,33488
512,0.22528909,0.075095459,0.035941368,467,0.73592,0.209,3.04967,0,1076
513,0.22528909,0.094976961,0.084700353,178,0.53159,0.052,2.34753,0,453093
514,0.22528909,0.095361918,0.047257358,152,0.51393,0.039,2.28689,0,521259
515,0.22528909,0.078899583,0.073306511,174,0.50403,0.041,2.24417,0,735760
516,0.221417798,0.049684508,0,510,0.34926,0.084,1.57685,0,0
517,0.218702866,0.048872592,0,779,0.22488,0.118,1.04051,0,0
518,0.218702866,0.048872592,0,780,0.22471,0.118,1.03979,0,0
519,0.218702866,0.048872592,0,780,0.22471,0.118,1.03979,0,0
520,0.218702866,0.033624626,0.027530467,773,0.23381,0.132,1.0641,0,8395
521,0.218702866,0.042860194,0.054234664,680,0.3537,0.314,1.38404,0,9494
522,0.218702866,0.045939886,0.023546593,634,0.41212,0.403,1.54008,0,2596
523,0.218702866,0.107134743,0.012145185,580,0.48207,0.509,1.72688,0,2420
524,0.218702866,0.107134743,0.105554134,573,0.49097,0.522,1.75058,0,299448
525,0.218702866,0.052046772,0.0369813,573,0.49097,0.522,1.75058,0,35825
526,0.21835093,0.056029374,0.108427524,581,0.48961,0.52,1.75688,0,220217
527,0.192006033,0.038391149,0.077680708,1202,0.38466,0.298,2.24583,0,243325
528,0.186224233,0.050891888,0.033749195,1307,0.35196,0.251,2.40672,0,3050
529,0.186224233,0.077471723,0.058486961,1304,0.35109,0.251,2.41115,0,30205
530,0.186224233,0.077471723,0.016192942,1082,0.29857,0.271,2.69831,0,875
531,0.186224233,0.027636725,0.013386214,482,0.15717,0.324,3.47126,0,30447
532,0.186224233,0.043808599,0.021464425,665,0.20016,0.308,3.23551,0,66908
533,0.184665661,0.03892309,0,465,0.14991,0.321,3.44887,0,0
534,0.136902966,0,0,532,0.08066,0.122,1.55653,0,0
535,0.106988436,0.065943878,0.002512505,666,0.0515,0.054,1.02158,0,3779
536,0.106988436,0.083865573,0.00970809,666,0.0515,0.054,1.02158,0,13799
537,0.106988436,0.082973165,0.013213258,666,0.0515,0.054,1.02158,0,20771
538,0.106988436,0.064397036,0.016631994,666,0.0515,0.054,1.02158,0,35778
539,0.106988436,0.064397036,0.003755882,666,0.0515,0.054,1.02158,0,0
540,0.106988436,0.059361038,0,666,0.0515,0.054,1.02158,1,0
541,0.106988436,0.050023975,0.003901456,647,0.09156,0.056,1.14819,0,0
542,0.106988436,0.050237453,0.048329253,591,0.16962,0.059,1.3721,0,19826
543,0.106988436,0.049642512,0.055028173,588,0.17467,0.059,1.38705,0,119080
544,0.106988436,0.038506634,0.07040535,588,0.17467,0.059,1.38705,0,81888
545,0.106988436,0,0.097533885,601,0.15414,0.059,1.32636,0,33360
546,0.106988436,0,0.1058459,665,0.0534,0.054,1.02715,0,191759
547,0.106988436,0.035878393,0.175478494,666,0.0515,0.054,1.02158,0,502786
548,0.106988436,0,0.172253184,605,0.14692,0.058,1.30474,0,510324
549,0.106988436,0,0.117327173,588,0.17467,0.059,1.38705,0,598935
550,0.124183007,0.052046772,0.092591431,1238,0.4067,0.239,2.69984,0,499870
551,0.136400201,0.052046772,0.021252228,1690,0.56814,0.365,3.61353,0,9495
552,0.136400201,0.036676315,0.025554676,1443,0.49948,0.258,3.40459,0,2263
553,0.136400201,0.033964089,0.026092418,1205,0.43333,0.156,3.20372,0,22805
554,0.136400201,0.034086576,0.019313108,1205,0.43333,0.156,3.20372,0,5743
555,0.138360985,0.036665818,0.080729207,801,0.31112,0.134,2.28923,0,137921
556,0.142131724,0.036228362,0.036898666,179,0.12251,0.098,0.87773,0,64707
557,0.142131724,0.034954492,0.009083753,179,0.12251,0.098,0.87773,0,17984
558,0.142131724,0.033064679,0.009083753,179,0.12251,0.098,0.87773,0,17984
559,0.138712921,0.037061278,0.039234543,179,0.11786,0.095,0.86386,0,53950
560,0.116138763,0.037498734,0.006602867,180,0.08619,0.073,0.76868,0,0
561,0.068024133,0.030166973,0,181,0.01751,0.027,0.56201,0,0
562,0.098190045,0,0,206,0.01472,0.091,0.47776,0,0
563,0.139819005,0,0,237,0.01555,0.177,0.38322,0,0
564,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
565,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
566,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
567,0.142131724,0,0,239,0.01559,0.181,0.379,0,0
568,0.136802413,0,0,235,0.01549,0.171,0.39076,0,0
569,0.066113625,0,0,181,0.01408,0.026,0.55077,0,0
570,0.065359477,0,0.006275213,172,0.01328,0.025,0.5243,0,3866
571,0.065359477,0,0.010993858,40,0.00236,0.029,0.14124,0,6929
572,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
573,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
574,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
575,0.065359477,0,0,35,0.00196,0.029,0.12696,0,0
576,0.061890397,0,0,36,0.00253,0.033,0.13368,0,0
577,0.041277024,0,0,39,0.00547,0.058,0.16607,0,0
578,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
579,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
580,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
581,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
582,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
583,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
584,0.040522876,0,0,40,0.00557,0.059,0.167,0,0
585,0.040522876,0,0.002158822,35,0.00515,0.054,0.15914,0,1436
586,0.040522876,0,0.000977843,5,0.00282,0.029,0.11621,0,658
587,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
588,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
589,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
590,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
591,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
592,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
593,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
594,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
595,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
596,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
597,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
598,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
599,0.040522876,0,0,4,0.00269,0.027,0.11358,0,0
600,0.040522876,0,0.002064717,4,0.00269,0.027,0.11358,0,0
601,0.134690799,0.052610206,0,6,0.12827,0.075,0.86802,0,0
602,0.134690799,0.052610206,0.006115741,6,0.12827,0.075,0.86802,0,1847
603,0.134690799,0.060298942,0.00428143,6,0.12827,0.075,0.86802,0,9347
604,0.134690799,0.047266255,0,6,0.12827,0.075,0.86802,0,0
605,0.134690799,0.032207262,0.072547614,6,0.12827,0.075,0.86802,0,98935
606,0.134690799,0.032868693,0.068907655,6,0.13085,0.076,0.90455,0,111670
607,0.134690799,0.034856496,0.067937477,2,0.12474,0.09,2.54017,0,115810
608,0.134690799,0.034856496,0.035965369,0,0.04831,0.094,3.77522,0,199869
609,0.134690799,0.033806604,0.018476378,0,0.09771,0.097,3.65206,0,132709
610,0.134690799,0.034580029,0.037635236,0,0.28259,0.109,3.19314,0,313719
611,0.134690799,0.034580029,0.017268962,0,0.29071,0.11,3.17268,0,157221
612,0.134690799,0.03424406,0.023998301,2256,0.39836,0.343,3.43937,0,5687
613,0.134690799,0.048375641,0.05587662,3914,0.47745,0.515,3.6353,0,526474
614,0.134690799,0.049047572,0.114897588,3914,0.47745,0.515,3.6353,0,329293
615,0.134690799,0.275978787,0.028051908,3088,0.40825,0.458,3.19478,0,7563
616,0.124987431,0.275978787,0.073763892,1365,0.27712,0.28,2.30663,0,248140
617,0.094469583,0,0.062313417,1185,0.18208,0.214,1.39381,0,248171
618,0.09190548,0.019171077,0.109927321,49,0.04148,0.153,0.44113,0,232876
619,0.09190548,0,0,49,0.04148,0.153,0.44113,0,0
620,0.09190548,0.060610414,0,49,0.04148,0.153,0.44113,0,0
621,0.09190548,0.060610414,0,49,0.04148,0.153,0.44113,0,0
622,0.09190548,0.060610414,0.016669554,49,0.04148,0.153,0.44113,0,2687
623,0.09190548,0.041124374,0.019022108,49,0.04148,0.153,0.44113,0,8288
624,0.09190548,0.059389033,0.063048737,49,0.04148,0.153,0.44113,0,384864
625,0.09190548,0.059389033,0.033837319,49,0.04148,0.153,0.44113,0,267590
626,0.09190548,0.054174557,0.034408442,49,0.04148,0.153,0.44113,0,282074
627,0.09190548,0.041050869,0.05699257,49,0.04148,0.153,0.44113,0,374361
628,0.09190548,0.10502446,0.022382623,49,0.04148,0.153,0.44113,0,120514
629,0.09190548,0.10502446,0.047401966,49,0.04148,0.153,0.44113,0,263776
630,0.09190548,0.042310751,0.00848216,49,0.04148,0.153,0.44113,0,0
631,0.09190548,0.042310751,0.037830906,49,0.04148,0.153,0.44113,0,84279
632,0.091603821,0.062328745,0.020068234,104,0.04828,0.179,0.43685,0,59
633,0.090598291,0.062328745,0.05915382,458,0.09129,0.344,0.40869,0,86590
634,0.090598291,0.05301968,0.022689153,458,0.09129,0.344,0.40869,0,23821
635,0.090598291,0.044725517,0.026651109,458,0.09129,0.344,0.40869,0,2284
636,0.090598291,0,0.106553709,458,0.09129,0.344,0.40869,0,115296
637,0.090598291,0.031916791,0.026413429,458,0.09129,0.344,0.40869,0,5956
638,0.090598291,0.064918477,0.02260811,458,0.09129,0.344,0.40869,0,3993
639,0.090598291,0.064918477,0.025115526,458,0.09129,0.344,0.40869,0,15936
640,0.09753645,0.080316936,0.035609829,448,0.09677,0.327,0.4913,0,23281
641,0.177727501,0.080316936,0.010725655,328,0.16196,0.125,1.47918,0,10575
642,0.21835093,0.033981584,0.037407839,268,0.1947,0.024,1.9751,0,19650
643,0.21835093,0.036641324,0.024412204,268,0.1947,0.024,1.9751,0,3718
644,0.21835093,0.036221363,0.02298613,268,0.1947,0.024,1.9751,0,21423
645,0.21835093,0.036221357,0.053808127,268,0.1947,0.024,1.9751,0,34685
646,0.21835093,0.03356163,0,272,0.18695,0.066,1.96638,0,0
647,0.21835093,0.01907308,0.012547064,276,0.18061,0.099,1.95927,0,0
648,0.21835093,0.038583624,0.013738122,276,0.18061,0.099,1.95927,0,6389
649,0.21835093,0.035766412,0.027994271,276,0.18061,0.099,1.95927,0,10453
650,0.21835093,0.038863595,0.014256149,276,0.18061,0.099,1.95927,0,4064
651,0.22066365,0.044428037,0.02914192,257,0.25767,0.087,2.1946,0,23260
652,0.22528909,0.036301858,0.058876915,226,0.39351,0.068,2.60771,0,23565
653,0.22528909,0.036301858,0.045039047,830,0.95637,0.947,2.78948,0,8336
654,0.22528909,0.034296559,0.072380735,887,1.01001,1.031,2.8069,0,22915
655,0.22528909,0.038051682,0.04912524,887,1.01001,1.031,2.8069,0,22913
656,0.22528909,0.12383507,0.159090351,887,1.01001,1.031,2.8069,0,1102508
657,0.22528909,0.079868974,0.019617441,841,0.97526,0.926,2.73004,0,187106
658,0.22528909,0.079868974,0.032902793,721,0.88257,0.646,2.52468,0,27561
659,0.22528909,0.049408038,0.061722059,738,0.90771,0.549,3.01627,0,183071
660,0.22528909,0.053754603,0.071427082,742,0.92991,0.358,3.71652,0,165693
661,0.22528909,0.053754603,0.046565271,742,0.92991,0.358,3.71652,0,13414
662,0.22528909,0.08470199,0.057525604,649,0.86438,0.307,3.49133,0,13714
663,0.22528909,0.097052247,0.062278748,303,0.62045,0.121,2.65287,0,55883
664,0.22528909,0.097052247,0.043210835,152,0.51393,0.039,2.28689,0,124391
665,0.22528909,0.078899583,0.073109567,152,0.51393,0.039,2.28689,0,255764
666,0.22528909,0.049684508,0.047847029,152,0.51393,0.039,2.28689,0,245321
667,0.222222222,0.033691112,0,433,0.38463,0.074,1.72939,0,0
668,0.218702866,0.048872592,0,780,0.22471,0.118,1.03979,0,0
669,0.218702866,0.048872592,0,780,0.22471,0.118,1.03979,0,0
670,0.218702866,0.097955155,0.008349297,780,0.22471,0.118,1.03979,0,0
671,0.218702866,0.097955155,0.020629402,780,0.22471,0.118,1.03979,0,14201
672,0.218702866,0.040210961,0.046124792,780,0.22471,0.118,1.03979,0,21927
673,0.218702866,0.096030351,0.025214796,750,0.26303,0.176,1.14214,0,4537
674,0.218702866,0.096030351,0.068949517,600,0.45692,0.47,1.65972,0,195899
675,0.218702866,0.03823016,0.022548137,567,0.50214,0.524,1.78292,0,2922
676,0.218702866,0.04429505,0.039891679,508,0.61751,0.538,2.11652,0,119294
677,0.208245349,0.07689078,0.0115815,653,0.44773,0.452,2.24306,0,79826
678,0.186224233,0.066864288,0.015763778,491,0.15919,0.324,3.46004,0,3679
679,0.186224233,0.077471723,0.02409874,759,0.22261,0.3,3.11241,0,3823
680,0.186224233,0.077471723,0.02902455,462,0.15242,0.327,3.49592,0,2889
681,0.186224233,0.036431341,0.017230579,459,0.1517,0.327,3.50086,0,7663
682,0.186224233,0.043808599,0.045331785,459,0.1517,0.327,3.50086,0,65542
683,0.186224233,0.03892309,0.057886916,459,0.1517,0.327,3.50086,0,166808
684,0.186224233,0.045782404,0.031420209,229,0.11585,0.18,1.85002,0,108068
685,0.155907491,0,0,360,0.08593,0.11,1.28324,0,0
686,0.114479638,0.083865573,0,618,0.05696,0.063,1.06329,0,0
687,0.106988436,0.077237242,0.002938466,666,0.0515,0.054,1.02158,0,5628
688,0.106988436,0.061096864,0.014852806,666,0.0515,0.054,1.02158,0,16147
689,0.106988436,0.061096864,0.010985036,666,0.0515,0.054,1.02158,0,2579
690,0.106988436,0.059361038,0.036102847,666,0.0515,0.054,1.02158,0,38371
691,0.106988436,0.065240448,0.019402007,666,0.0515,0.054,1.02158,0,51162
692,0.106988436,0.054856991,0.056689818,657,0.06412,0.055,1.05895,0,111494
693,0.106988436,0.054856991,0.036955467,609,0.14036,0.058,1.2849,0,76632
694,0.106988436,0.032221266,0.056732254,588,0.17467,0.059,1.38705,0,157139
695,0.106988436,0,0.122933811,597,0.16122,0.059,1.34715,0,206442
696,0.106988436,0,0.12813054,666,0.05186,0.054,1.02238,0,252686
697,0.106988436,0.035878393,0.197952105,666,0.0515,0.054,1.02158,0,474562
698,0.106988436,0,0.095153378,651,0.07545,0.056,1.09273,0,187074
699,0.106988436,0,0.17094032,592,0.16787,0.059,1.36668,0,546647
700,0.13107089,0.052046772,0.097911247,1497,0.49845,0.311,3.22069,0,1254809
701,0.136400201,0.052046772,0.067444682,1690,0.56814,0.365,3.61353,0,631530
702,0.136400201,0.036770807,0.023133866,1449,0.5013,0.262,3.41059,0,205316
703,0.136400201,0.032539733,0.049334314,1205,0.43333,0.156,3.20372,0,36442
704,0.136400201,0.02766822,0.022266703,1205,0.43333,0.156,3.20372,0,29170
